7.232830E+010	2.260690E-001
8.491640E+010	1.284430E-001
1.042190E+011	7.632060E-002
1.279200E+011	4.154790E-002
1.570180E+011	2.164940E-002
1.979570E+011	1.034160E-002
2.429860E+011	5.388720E-003
3.036180E+011	2.688750E-003
3.726970E+011	1.341020E-003
4.615950E+011	6.403220E-004
5.819450E+011	3.058730E-004
6.956220E+011	1.396800E-004
8.464090E+011	6.381250E-005
9.676660E+011	3.319580E-005
1.177570E+012	1.329910E-005
1.358510E+012	5.808220E-006
1.595420E+012	2.429030E-006
1.840720E+012	9.719220E-007
2.049940E+012	3.261560E-007
2.303510E+012	1.002960E-007
2.520900E+012	2.476390E-008
2.661700E+012	8.299910E-009
2.712610E+012	2.437440E-009
2.814270E+012	6.560710E-010
2.842130E+012	2.397610E-010
2.895020E+012	1.190630E-010
