10.6466	-12.9953
10.7509	-12.7964
10.8552	-12.645
10.9386	-12.5172
11.0846	-12.3751
11.4183	-12.1574
11.8146	-11.9538
12.1692	-11.7787
12.5029	-11.613
12.8783	-11.4095
13.2329	-11.2438
13.5249	-11.0876
13.7335	-10.9929
13.8169	-10.955
13.9003	-10.9219
13.9838	-10.8888
14.0463	-10.8462
14.1089	-10.8036
14.2341	-10.7657
14.3175	-10.7325
14.4009	-10.6899
14.4844	-10.6426
14.5469	-10.6095
14.6721	-10.5716
14.7555	-10.529
14.8389	-10.4959
14.9432	-10.4533
15.0267	-10.4107
15.1101	-10.3728
15.2144	-10.3302
15.2978	-10.2876
15.4021	-10.2402
15.5064	-10.2166
15.5898	-10.1787
15.6941	-10.1503
15.7775	-10.1124
15.861	-10.084
15.9444	-10.0604
16.0278	-10.0367
16.1321	-10.013
16.2155	-9.98935
16.2572	-9.97041
16.3824	-9.94201
16.4658	-9.93254
16.5701	-9.90888
16.6744	-9.88994
16.7578	-9.87574
16.883	-9.8568
16.9873	-9.85207
17.1124	-9.8426
17.2375	-9.83787
17.3418	-9.83787
17.467	-9.83314
17.5713	-9.8426
17.6756	-9.84734
17.759	-9.8568
17.8633	-9.86627
17.9676	-9.88047
18.0301	-9.88994
18.1136	-9.90888
18.2178	-9.92308
18.3221	-9.94201
18.343	-9.96568
18.4264	-9.98935
18.489	-10.0178
18.5516	-10.0414
18.5933	-10.0604
18.6559	-10.084
18.6767	-10.1124
18.7393	-10.1408
18.7601	-10.1692
18.8227	-10.2024
18.8436	-10.2308
18.8644	-10.2592
18.9061	-10.2876
18.927	-10.3112
18.9687	-10.3396
19.0104	-10.368
19.0313	-10.3965
19.0521	-10.4249
19.073	-10.4533
19.0939	-10.4769
19.1147	-10.5006
19.1356	-10.529
19.1564	-10.5574
19.1773	-10.5905
19.1981	-10.6189
19.219	-10.6805
19.2399	-10.7373
19.2607	-10.7704
19.2816	-10.7941
19.3233	-10.884
19.3441	-10.974
19.365	-11.0024
19.3859	-11.0923
19.4067	-11.1207
19.4276	-11.2107
19.4484	-11.258
19.4693	-11.3432
19.4902	-11.4
19.511	-11.4663
19.5319	-11.5325
19.5527	-11.5657
19.5736	-11.6367
19.6153	-11.7361
19.6362	-11.8355
19.657	-11.9065
19.6779	-11.9349
19.6987	-12.0343
19.7196	-12.1337
19.7404	-12.1716
19.7613	-12.2852
19.803	-12.3183
19.8239	-12.3515
19.8447	-12.3846
19.8864	-12.4083
19.9699	-12.3846
20.0116	-12.3609
20.095	-12.3231
20.1576	-12.3041
20.1993	-12.2852
20.241	-12.2615
20.3244	-12.2426
20.3662	-12.2237
20.4287	-12.1905
20.4913	-12.1716
20.533	-12.1527
20.5747	-12.1385
20.6165	-12.1195
20.6373	-12.1006
20.7207	-12.0817
20.7416	-12.0627
20.8042	-12.0343
20.8667	-12.0154
20.9085	-11.987
20.971	-11.9775
20.9919	-11.9538
21.0336	-11.9396
21.0753	-11.9112
21.1587	-11.897
21.2005	-11.8781
21.263	-11.8592
21.2839	-11.8402
21.3465	-11.8166
21.409	-11.7976
21.4508	-11.774
21.4925	-11.7456
21.555	-11.7266
21.6176	-11.7124
21.6593	-11.6888
21.7219	-11.6651
21.7428	-11.6509
21.8262	-11.6272
21.8679	-11.6083
21.9305	-11.5893
21.9513	-11.5704
21.993	-11.5515
22.0556	-11.5325
22.1182	-11.5041
22.2016	-11.4852
22.2642	-11.4663
22.3268	-11.4379
22.3893	-11.4284
22.4311	-11.4
22.4728	-11.3858
22.4936	-11.3716
22.5562	-11.3432
22.6396	-11.3195
22.7231	-11.2959
22.7856	-11.2722
22.8482	-11.2438
22.9108	-11.2249
22.9733	-11.2012
23.0359	-11.1728
23.1194	-11.1538
23.1819	-11.1349
23.2445	-11.1112
23.3279	-11.0923
23.3696	-11.0639
23.4322	-11.045
23.5156	-11.0213
23.5782	-11.0024
23.6616	-10.9787
23.7659	-10.955
23.7868	-10.9361
23.8911	-10.9219
23.9745	-10.903
24.0788	-10.8793
24.1414	-10.8556
24.2248	-10.8414
24.2874	-10.8178
24.3708	-10.8036
24.4959	-10.7941
24.6002	-10.7846
24.7254	-10.7704
24.7879	-10.7515
24.8922	-10.7373
25.0382	-10.7373
25.2051	-10.7515
25.3094	-10.7657
25.4137	-10.7893
25.5388	-10.8178
25.6431	-10.8367
25.7265	-10.8604
25.7891	-10.8982
25.8517	-10.9219
25.8934	-10.955
25.9768	-10.9929
25.9977	-11.0166
26.0811	-11.0497
26.102	-11.0876
26.1437	-11.1207
26.1645	-11.1396
26.2063	-11.168
26.2271	-11.1775
26.2688	-11.2059
26.3105	-11.2675
26.3523	-11.3006
26.3731	-11.3337
26.4148	-11.3621
26.4565	-11.3953
26.4983	-11.4331
26.5191	-11.471
26.54	-11.5041
26.5608	-11.542
26.5817	-11.5751
26.6025	-11.6367
26.6234	-11.6698
26.6443	-11.6083
26.686	-11.7124
26.7068	-11.7598
26.7486	-11.8024
26.7694	-11.8734
26.8111	-11.916
26.832	-11.987
26.8528	-12.0675
26.8737	-12.1101
26.8946	-12.2521
26.9154	-12.3846
26.9363	-12.5219
26.9571	-12.8722
26.978	-12.9385
26.9988	-12.9953
