10.60490	-12.99050
10.79260	-12.72990
10.98030	-12.45970
11.14720	-12.32700
12.08570	-11.80570
12.89920	-11.41230
13.81690	-10.95730
14.23410	-10.76780
14.56780	-10.61140
14.73460	-10.52610
15.02670	-10.40760
15.23520	-10.32700
15.33950	-10.27960
15.42290	-10.24170
15.50640	-10.20850
15.58980	-10.18010
15.71490	-10.14220
15.79840	-10.10900
15.92350	-10.08060
15.96520	-10.05210
16.04870	-10.02370
16.15300	-10.00000
16.27810	-9.97630
16.36150	-9.95735
16.44500	-9.93839
16.54920	-9.91469
16.65350	-9.90047
16.75780	-9.88626
16.84130	-9.87204
16.94550	-9.85782
17.09150	-9.85308
17.17500	-9.84360
17.25840	-9.83886
17.40440	-9.83886
17.55040	-9.84834
17.69640	-9.85308
17.80070	-9.85782
17.90500	-9.87678
17.94670	-9.88152
18.03010	-9.89573
18.07180	-9.90995
18.15530	-9.92891
18.25960	-9.94313
18.32210	-9.96209
18.40560	-9.98578
18.46810	-10.00470
18.53070	-10.03320
18.59330	-10.06160
18.63500	-10.09000
18.69760	-10.11370
18.73930	-10.14690
18.80190	-10.18010
18.82270	-10.21330
18.86440	-10.24170
18.90610	-10.27490
18.90610	-10.30810
18.96870	-10.34600
19.01040	-10.37910
19.03130	-10.41230
19.05210	-10.44550
19.09390	-10.47870
19.11470	-10.51180
19.13560	-10.54980
19.15640	-10.58770
19.19810	-10.63510
19.21900	-10.68250
19.23990	-10.74880
19.28160	-10.79620
19.28160	-10.84830
19.32330	-10.89570
19.32330	-10.94790
19.34410	-11.00950
19.36500	-11.07110
19.38590	-11.13740
19.40670	-11.20380
19.42760	-11.27010
19.44840	-11.33650
19.46930	-11.39810
19.49020	-11.45500
19.51100	-11.51180
19.51100	-11.57350
19.53190	-11.62560
19.55270	-11.69670
19.57360	-11.75830
19.59440	-11.83890
19.63620	-11.90520
19.63620	-11.97160
19.67790	-12.03320
19.69870	-12.09950
19.71960	-12.17060
19.76130	-12.25120
19.76130	-12.29860
19.84470	-12.35070
19.86560	-12.40280
20.01160	-12.37440
20.11590	-12.32230
20.24100	-12.27490
20.34530	-12.23220
20.47050	-12.17540
20.57470	-12.11850
20.72070	-12.05210
20.90850	-12.00470
21.05450	-11.94310
21.17960	-11.90050
21.32560	-11.83410
21.45080	-11.77250
21.63850	-11.71090
21.78450	-11.64450
21.93050	-11.59240
22.09730	-11.53080
22.30590	-11.45500
22.47280	-11.39810
22.70220	-11.32230
22.82730	-11.25590
23.01510	-11.18960
23.20280	-11.12800
23.39050	-11.07110
23.51560	-11.04270
23.59910	-11.00000
23.74510	-10.96210
23.80760	-10.93360
23.91190	-10.91000
24.03710	-10.88630
24.16220	-10.85780
24.26650	-10.82940
24.37080	-10.80090
24.55850	-10.78670
24.70450	-10.76780
24.85050	-10.75360
24.95480	-10.73930
25.08000	-10.74410
25.18420	-10.76780
25.39280	-10.78200
25.49710	-10.81040
25.58050	-10.84360
25.70570	-10.87200
25.76820	-10.91000
25.87250	-10.95260
25.99770	-10.99050
26.03940	-11.02840
26.12280	-11.08060
26.18540	-11.12800
26.22710	-11.17060
26.26880	-11.21330
26.33140	-11.26540
26.39400	-11.31750
26.45650	-11.37910
26.45650	-11.42650
26.56080	-11.49760
26.58170	-11.57350
26.64430	-11.62560
26.64430	-11.72040
26.70680	-11.80570
26.76940	-11.90520
26.83200	-12.00470
26.87370	-12.15640
26.87370	-12.32230
26.89460	-12.46920
26.93630	-12.59720
26.95710	-12.69190
26.95710	-12.81990
26.95710	-12.92890
26.97800	-12.99050
